t,x,v
12.012012012012011,-13.450788423032806,-7.913598760386552
12.032032032032031,-13.571728940063164,-7.661518156361116
12.052052052052051,-13.744008128342132,-7.42461771967565
12.072072072072071,-13.891096652897174,-7.1765443092925105
12.092092092092091,-13.9719839723204,-6.8970733120296535
12.112112112112111,-14.135487659337524,-6.653216505350284
12.132132132132131,-14.287315387653376,-6.394554527664993
12.152152152152151,-14.461700679668258,-6.141226036276312
12.172172172172171,-14.56457758172938,-5.888676441966294
12.192192192192191,-14.666533100376878,-5.543929403311435
12.212212212212211,-14.752272988923798,-5.268199818939004
12.232232232232231,-14.846358255568356,-4.9988809658569195
12.252252252252251,-14.970164543633949,-4.721617887974163
12.272272272272271,-15.029457956027944,-4.458345137007879
12.292292292292291,-15.118988042178001,-4.147462577349963
12.312312312312311,-15.221523703229794,-3.8905845132177332
12.332332332332332,-15.308724644729049,-3.5732217696361346
12.352352352352352,-15.347117604197964,-3.2952177178486752
12.372372372372372,-15.415801059656914,-2.970078371892959
12.392392392392392,-15.460658395710654,-2.6503953358222887
12.412412412412412,-15.498144074351924,-2.399341097830856
12.432432432432432,-15.53460539324165,-2.085873442180628
12.452452452452452,-15.585867307503321,-1.768008125779508
12.472472472472472,-15.647354289024051,-1.4979311576298633
12.492492492492492,-15.66871510580603,-1.1837908624335145
12.512512512512512,-15.66590584373706,-0.8116321704144001
12.532532532532532,-15.714925540026842,-0.5239554992849512
12.552552552552552,-15.720972576318523,-0.22937772283358945
12.572572572572572,-15.6921711625076,0.09669682822444153
12.592592592592592,-15.667762753077227,0.40306141740094514
12.612612612612612,-15.671143982114305,0.7307289938355235
12.632632632632632,-15.657455014215854,1.0366210087199246
12.652652652652652,-15.650253579336885,1.3606183096015987
12.672672672672672,-15.635516997283993,1.6939860057746008
12.692692692692692,-15.568958197039553,2.0107542167389405
12.712712712712712,-15.508019894758705,2.346201589984081
12.732732732732732,-15.496680284471202,2.643069827352869
12.752752752752752,-15.44570179566574,2.9544017573378456
12.772772772772772,-15.382902047932706,3.304462608964145
12.792792792792792,-15.294944564293893,3.5854964412986856
12.812812812812812,-15.203299754292045,3.8637781257165433
12.832832832832834,-15.186060483555638,4.2398463292381185
12.852852852852854,-15.056841295161133,4.544951279527987
12.872872872872874,-14.990532608822269,4.854632023824354
12.892892892892894,-14.82358882035528,5.185744414432924
12.912912912912914,-14.753640654251146,5.473520285182064
12.932932932932934,-14.652047273608492,5.751503483766219
12.952952952952954,-14.51989573819685,6.121396353886018
12.972972972972974,-14.431254445897213,6.400138994497967
12.992992992992994,-14.291417366335095,6.701290801468009
13.013013013013014,-14.12959130857604,6.984358869241564
13.033033033033034,-13.97467222707305,7.344660795713252
13.053053053053054,-13.842219800231058,7.5814635055277835
13.073073073073074,-13.701351852772088,7.955056848865116
13.093093093093094,-13.575239513093532,8.220467113927215
13.113113113113114,-13.37561359083791,8.538096446075333
