t,x,v
17.017017017017018,0.8400761590358428,-4.907766600699523
17.04204204204204,0.6897815386612586,-4.901184533274086
17.067067067067068,0.5938985384644012,-4.899935838138821
17.092092092092095,0.45631333476689034,-4.866747985688093
17.117117117117118,0.38152009570291706,-4.8568495406357926
17.142142142142145,0.20453727286207324,-4.839136114146333
17.167167167167168,0.12170023538968032,-4.864541013443692
17.192192192192195,-0.007493239302333525,-4.798986923951439
17.217217217217218,-0.11580653516979869,-4.773785941615569
17.242242242242245,-0.24026579873795476,-4.7162118005663105
17.26726726726727,-0.339907297527058,-4.768766054662403
17.292292292292295,-0.4882252116914784,-4.677936493982514
17.31731731731732,-0.6334157970518478,-4.633545972208195
17.342342342342345,-0.6888852341487481,-4.615605155447918
17.36736736736737,-0.821550638532426,-4.568382874222274
17.392392392392395,-0.9550116533595083,-4.474549894317112
17.41741741741742,-1.0645428541093063,-4.446813581334586
17.442442442442445,-1.20200716086776,-4.36878964659707
17.46746746746747,-1.2621451780744586,-4.357770886436873
17.492492492492495,-1.3709807748333025,-4.3285965496346215
17.51751751751752,-1.4657685162226224,-4.2514400134223465
17.542542542542545,-1.5990199415257642,-4.197719607390093
17.56756756756757,-1.7106231556517189,-4.1153689028070435
17.592592592592595,-1.7964779514523748,-4.056134728948252
17.61761761761762,-1.9028365860311787,-3.9974246633814747
17.642642642642645,-2.0105471517802798,-3.9003026080193424
17.66766766766767,-2.131451307808437,-3.8556525350003956
17.692692692692695,-2.1690401442507596,-3.8327274672667433
17.71771771771772,-2.246473326873642,-3.7294975547859743
17.742742742742745,-2.364625019439593,-3.681548546340651
17.76776776776777,-2.4796850898126586,-3.6180431875307897
17.792792792792795,-2.5571033682098485,-3.516684751696892
17.81781781781782,-2.649120175657114,-3.4929584289144175
17.842842842842845,-2.7223293614448827,-3.385552459549108
17.86786786786787,-2.8100163999981618,-3.317590452373151
17.892892892892895,-2.9110226904833176,-3.2789353163143216
17.91791791791792,-3.0036492308005465,-3.22029803230968
17.942942942942945,-3.060399320995438,-3.1159139189116893
17.96796796796797,-3.1509487643692586,-3.0994780455000654
17.992992992992995,-3.2422509521376255,-2.9435725339826284
18.01801801801802,-3.3038855938893024,-2.8839393208596023
18.043043043043046,-3.389816984977304,-2.7871089433325476
18.06806806806807,-3.434405370462455,-2.734413006417312
18.093093093093096,-3.4526323866239825,-2.6338402307990894
18.11811811811812,-3.5709949785190442,-2.5996355741160584
18.143143143143146,-3.63517417738285,-2.5008416471680013
18.16816816816817,-3.6926431594058866,-2.4418955889820664
18.193193193193196,-3.721138474695875,-2.35892204526684
18.21821821821822,-3.762494290797321,-2.277176705602813
18.243243243243246,-3.8288369895853314,-2.1939131622898667
18.26826826826827,-3.8993876618186625,-2.1373390806681347
18.293293293293296,-3.9878648130678958,-2.035161805062928
18.31831831831832,-4.001193603518939,-1.9647815695561115
18.343343343343346,-4.094892867965501,-1.9137419709152845
18.36836836836837,-4.143926277994615,-1.842554061671852
18.393393393393396,-4.157423390569271,-1.7050735674022992
18.41841841841842,-4.202114546541791,-1.6928549495538356
18.443443443443446,-4.245890509601195,-1.5706637904107104
18.46846846846847,-4.2383724005214125,-1.5159886171813675
18.493493493493496,-4.324302754447998,-1.3718302240475457
18.51851851851852,-4.341657608554633,-1.3134309705776157
18.543543543543546,-4.380495612174402,-1.2364809073056489
18.56856856856857,-4.397317984015257,-1.1772677319583844
18.593593593593596,-4.423334788452804,-1.1061343001999262
18.61861861861862,-4.460287009567035,-0.992275406754666
18.643643643643646,-4.503060513992529,-0.9130409993267887
18.66866866866867,-4.524976393221249,-0.8503006034526979
18.693693693693696,-4.5392877842954515,-0.7667489446978392
18.71871871871872,-4.5433362373958746,-0.6829780584217766
18.743743743743746,-4.55100351238304,-0.598399315577805
18.76876876876877,-4.589880903953779,-0.5015235642681711
18.793793793793796,-4.5632115917788285,-0.3961387496824105
18.81881881881882,-4.602942354075892,-0.305918328198887
18.843843843843846,-4.6476639815689245,-0.22932361926276612
18.86886886886887,-4.5701869234352905,-0.13778853912310704
18.893893893893896,-4.611185617964074,-0.04084142299873869
18.91891891891892,-4.594812750112639,-0.002505197723258433
18.943943943943946,-4.6443111120448,0.13152356055338854
18.96896896896897,-4.620644852118133,0.24406414813276564
18.993993993993996,-4.606060671717181,0.27027593165868047
19.01901901901902,-4.616238473954196,0.3457553049665865
19.044044044044046,-4.584376862327011,0.4894027192670373
19.06906906906907,-4.5746789353146315,0.6078061785951281
